Date_value,Day_quarter,in_ACCIDENT AND EMERGENCY,in_CARDIOLOGY,in_COVID,in_DERMATOLOGY,in_GASTROENTEROLOGY,in_GENERAL MEDICINE,in_GENERAL SURGERY,in_GERIATRIC MEDICINE,in_GYNAECOLOGY,in_HAEMATOLOGY (CLINICAL),in_ONCOLOGY,in_OPHTHALMOLOGY,in_OTHER,in_PALLIATIVE MEDICINE,in_REHABILITATION,in_THORACIC MEDICINE,in_TRAUMA AND ORTHOPAEDICS,in_UROLOGY,in_total,out_ACCIDENT AND EMERGENCY,out_CARDIOLOGY,out_COVID,out_DERMATOLOGY,out_GASTROENTEROLOGY,out_GENERAL MEDICINE,out_GENERAL SURGERY,out_GERIATRIC MEDICINE,out_GYNAECOLOGY,out_HAEMATOLOGY (CLINICAL),out_ONCOLOGY,out_OPHTHALMOLOGY,out_OTHER,out_PALLIATIVE MEDICINE,out_REHABILITATION,out_THORACIC MEDICINE,out_TRAUMA AND ORTHOPAEDICS,out_UROLOGY,out_total,D_O_W,W_O_M,MONTH,daily_total,total,daily_GENERAL SURGERY,GENERAL SURGERY,daily_GERIATRIC MEDICINE,GERIATRIC MEDICINE,daily_THORACIC MEDICINE,THORACIC MEDICINE,daily_ACCIDENT AND EMERGENCY,ACCIDENT AND EMERGENCY,daily_UROLOGY,UROLOGY,daily_GENERAL MEDICINE,GENERAL MEDICINE,daily_OTHER,OTHER,daily_CARDIOLOGY,CARDIOLOGY,daily_OPHTHALMOLOGY,OPHTHALMOLOGY,daily_GYNAECOLOGY,GYNAECOLOGY,daily_DERMATOLOGY,DERMATOLOGY,daily_GASTROENTEROLOGY,GASTROENTEROLOGY,daily_REHABILITATION,REHABILITATION,daily_ONCOLOGY,ONCOLOGY,daily_COVID,COVID,daily_HAEMATOLOGY (CLINICAL),HAEMATOLOGY (CLINICAL),daily_TRAUMA AND ORTHOPAEDICS,TRAUMA AND ORTHOPAEDICS,daily_PALLIATIVE MEDICINE,PALLIATIVE MEDICINE,new_date
23/02/2019,12PM-6AM,3,2,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,13,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-4,Saturday,4,Feb,9,461,2,41,1,84,0,25,1,4,0,13,5,188,-2,1,2,37,0,0,0,0,0,0,0,15,0,28,0,0,0,0,0,7,0,0,0,18,23/02/2019 00:00
23/02/2019,6AM-12AM,1,1,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,11,-4,-1,0,0,0,-4,0,-1,0,0,0,0,0,0,0,0,0,-1,-11,Saturday,4,Feb,0,461,2,43,0,84,0,25,-3,1,-1,12,2,190,0,1,0,37,0,0,0,0,0,0,0,15,0,28,0,0,0,0,0,7,0,0,0,18,23/02/2019 06:00
23/02/2019,12AM-6PM,5,1,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,3,21,-4,-2,0,0,-1,-10,-9,-5,0,0,0,0,0,0,0,0,0,-2,-33,Saturday,4,Feb,-12,449,-6,37,-5,79,0,25,1,2,1,13,-1,189,0,1,-1,36,0,0,0,0,0,0,-1,14,0,28,0,0,0,0,0,7,0,0,0,18,23/02/2019 12:00
23/02/2019,6PM-12PM,3,1,0,0,0,13,3,3,0,0,0,0,0,0,0,0,0,0,23,-3,0,0,0,-1,-5,0,-1,0,0,0,0,0,0,0,0,0,0,-10,Saturday,4,Feb,13,462,3,40,2,81,0,25,0,2,0,13,8,197,0,1,1,37,0,0,0,0,0,0,-1,13,0,28,0,0,0,0,0,7,0,0,0,18,23/02/2019 18:00
24/02/2019,12PM-6AM,5,1,0,0,0,4,1,1,0,0,0,0,2,0,0,0,0,0,14,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-3,Sunday,5,Feb,11,473,1,41,1,82,0,25,3,5,0,13,3,200,2,3,1,38,0,0,0,0,0,0,0,13,0,28,0,0,0,0,0,7,0,0,0,18,24/02/2019 00:00
24/02/2019,6AM-12AM,3,2,0,0,0,5,1,2,0,0,0,0,1,0,0,0,0,0,14,-5,0,0,0,0,-2,0,-2,0,0,0,0,-2,-2,0,0,0,0,-13,Sunday,5,Feb,1,474,1,42,0,82,0,25,-2,3,0,13,3,203,-1,2,2,40,0,0,0,0,0,0,0,13,0,28,0,0,0,0,0,7,0,0,-2,16,24/02/2019 06:00
24/02/2019,12AM-6PM,9,3,0,0,0,14,1,1,0,0,0,0,1,0,0,0,0,1,30,-9,-1,0,0,0,-17,-5,-3,0,0,0,0,-2,0,0,0,0,-4,-41,Sunday,5,Feb,-11,463,-4,38,-2,80,0,25,0,3,-3,10,-3,200,-1,1,2,42,0,0,0,0,0,0,0,13,0,28,0,0,0,0,0,7,0,0,0,16,24/02/2019 12:00
24/02/2019,6PM-12PM,6,3,0,0,1,7,4,3,0,0,0,0,0,1,0,0,0,1,26,-5,0,0,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,-9,Sunday,5,Feb,17,480,3,41,3,83,0,25,1,4,0,10,5,205,0,1,3,45,0,0,0,0,0,0,1,14,0,28,0,0,0,0,0,7,0,0,1,17,24/02/2019 18:00
25/02/2019,12PM-6AM,8,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,20,-7,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-8,Monday,5,Feb,12,492,2,43,0,83,0,25,1,5,2,12,7,212,0,1,0,45,0,0,0,0,0,0,0,14,0,28,0,0,0,0,0,7,0,0,0,17,25/02/2019 00:00
25/02/2019,6AM-12AM,6,0,0,0,0,5,1,1,2,0,0,0,0,0,1,0,0,3,19,-6,-2,0,0,0,-2,0,-2,-2,-1,0,0,0,0,-2,0,0,0,-17,Monday,5,Feb,2,494,1,44,-1,82,0,25,0,5,3,15,3,215,0,1,-2,43,0,0,0,0,0,0,0,14,-1,27,0,0,0,0,-1,6,0,0,0,17,25/02/2019 06:00
25/02/2019,12AM-6PM,9,3,0,0,0,11,8,4,0,1,0,1,0,0,1,2,0,2,42,-9,-4,0,0,0,-23,-10,-12,0,0,0,0,0,0,0,-2,0,-1,-61,Monday,5,Feb,-19,475,-2,42,-8,74,0,25,0,5,1,16,-12,203,0,1,-1,42,1,1,0,0,0,0,0,14,1,28,0,0,0,0,1,7,0,0,0,17,25/02/2019 12:00
25/02/2019,6PM-12PM,6,1,0,0,0,14,5,1,0,0,0,0,1,0,0,1,0,2,31,-9,-4,0,0,0,-7,-2,0,0,0,0,0,0,0,0,-1,0,-2,-25,Monday,5,Feb,6,481,3,45,1,75,0,25,-3,2,0,16,7,210,1,2,-3,39,0,1,0,0,0,0,0,14,0,28,0,0,0,0,0,7,0,0,0,17,25/02/2019 18:00
26/02/2019,12PM-6AM,7,1,0,0,0,8,2,4,0,0,0,0,0,0,0,1,0,0,23,-6,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-9,Tuesday,5,Feb,14,495,2,47,4,79,1,26,1,3,0,16,7,217,-1,1,0,39,0,1,0,0,0,0,0,14,0,28,0,0,0,0,0,7,0,0,0,17,26/02/2019 00:00
26/02/2019,6AM-12AM,5,4,0,0,1,8,5,1,3,0,0,0,0,0,0,0,0,2,29,-5,-1,0,0,-2,-4,-3,-1,0,0,0,0,0,0,0,-1,0,-2,-19,Tuesday,5,Feb,10,505,2,49,0,79,-1,25,0,3,0,16,4,221,0,1,3,42,0,1,3,3,0,0,-1,13,0,28,0,0,0,0,0,7,0,0,0,17,26/02/2019 06:00
26/02/2019,12AM-6PM,7,1,0,0,0,13,10,4,1,0,0,0,0,1,2,0,0,4,43,-7,-11,0,0,0,-19,-11,-8,-2,0,0,0,0,0,-1,-3,0,-4,-66,Tuesday,5,Feb,-23,482,-1,48,-4,75,-3,22,0,3,0,16,-6,215,0,1,-10,32,0,1,-1,2,0,0,0,13,1,29,0,0,0,0,0,7,0,0,1,18,26/02/2019 12:00
26/02/2019,6PM-12PM,6,2,0,0,1,9,2,4,0,0,0,0,0,0,0,0,0,3,27,-5,-3,0,0,0,-10,-3,-3,0,0,0,0,0,0,0,-1,0,-2,-27,Tuesday,5,Feb,0,482,-1,47,1,76,-1,21,1,4,1,17,-1,214,0,1,-1,31,0,1,0,2,0,0,1,14,0,29,0,0,0,0,0,7,0,0,0,18,26/02/2019 18:00
27/02/2019,12PM-6AM,2,2,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-2,Wednesday,5,Feb,13,495,1,48,1,77,0,21,1,5,0,17,8,222,0,1,2,33,0,1,0,2,0,0,0,14,0,29,0,0,0,0,0,7,0,0,0,18,27/02/2019 00:00
27/02/2019,6AM-12AM,7,0,0,0,1,8,6,3,4,0,0,0,0,1,1,0,0,0,31,-6,-1,0,0,0,-3,-5,-3,-2,0,0,-1,0,0,-1,-1,0,-1,-24,Wednesday,5,Feb,7,502,1,49,0,77,-1,20,1,6,-1,16,5,227,0,1,-1,32,-1,0,2,4,0,0,1,15,0,29,0,0,0,0,0,7,0,0,1,19,27/02/2019 06:00
27/02/2019,12AM-6PM,9,2,0,0,1,17,3,7,0,0,0,0,0,2,2,4,0,4,51,-8,-6,0,0,-2,-30,-6,-4,-3,-1,0,0,0,-1,-1,-4,0,-5,-71,Wednesday,5,Feb,-20,482,-3,46,3,80,0,20,1,7,-1,15,-13,214,0,1,-4,28,0,0,-3,1,0,0,-1,14,1,30,0,0,0,0,-1,6,0,0,1,20,27/02/2019 12:00
27/02/2019,6PM-12PM,8,3,0,0,0,11,2,3,0,0,0,0,0,0,1,1,0,1,30,-10,0,0,0,0,-7,0,-2,0,0,0,0,0,0,0,0,0,-1,-20,Wednesday,5,Feb,10,492,2,48,1,81,1,21,-2,5,0,15,4,218,0,1,3,31,0,0,0,1,0,0,0,14,1,31,0,0,0,0,0,6,0,0,0,20,27/02/2019 18:00
28/02/2019,12PM-6AM,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,12,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-4,Thursday,5,Feb,8,500,0,48,0,81,0,21,-3,2,1,16,9,227,0,1,0,31,0,0,0,1,0,0,1,15,0,31,0,0,0,0,0,6,0,0,0,20,28/02/2019 00:00
28/02/2019,6AM-12AM,3,2,0,0,1,8,6,2,1,0,0,0,0,0,0,0,0,2,25,-3,-3,0,0,0,-10,-1,-1,0,0,0,0,0,0,0,0,0,-3,-21,Thursday,5,Feb,4,504,5,53,1,82,0,21,0,2,-1,15,-2,225,0,1,-1,30,0,0,1,2,0,0,1,16,0,31,0,0,0,0,0,6,0,0,0,20,28/02/2019 06:00
28/02/2019,12AM-6PM,10,5,0,0,0,15,9,0,1,0,0,0,0,1,1,1,0,0,43,-10,-7,0,0,-2,-28,-8,-5,-1,0,0,0,0,-1,-1,-1,0,-3,-67,Thursday,5,Feb,-24,480,1,54,-5,77,0,21,0,2,-3,12,-13,212,0,1,-2,28,0,0,0,2,0,0,-2,14,0,31,0,0,0,0,0,6,0,0,0,20,28/02/2019 12:00
28/02/2019,6PM-12PM,5,2,0,0,0,19,1,6,0,1,0,0,0,0,0,1,0,0,35,-1,0,0,0,-1,-8,-6,-1,-2,0,0,0,0,-1,-1,0,0,0,-21,Thursday,5,Feb,14,494,-5,49,5,82,1,22,4,6,0,12,11,223,0,1,2,30,0,0,-2,0,0,0,-1,13,-1,30,0,0,0,0,1,7,0,0,-1,19,28/02/2019 18:00
01/03/2019,12PM-6AM,9,3,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,2,23,-11,0,0,0,0,-3,0,0,0,0,0,0,0,0,-1,0,0,0,-15,Friday,1,Mar,8,502,2,51,1,83,0,22,-2,4,2,14,3,226,0,1,3,33,0,0,0,0,0,0,0,13,-1,29,0,0,0,0,0,7,0,0,0,19,01/03/2019 00:00
01/03/2019,6AM-12AM,3,1,0,0,1,8,6,2,2,0,0,0,0,1,0,0,0,4,28,-5,0,0,0,0,-7,-2,-1,-2,0,0,0,0,0,0,-2,0,-1,-20,Friday,1,Mar,8,510,4,55,1,84,-2,20,-2,2,3,17,1,227,0,1,1,34,0,0,0,0,0,0,1,14,0,29,0,0,0,0,0,7,0,0,1,20,01/03/2019 06:00
01/03/2019,12AM-6PM,6,4,0,0,3,14,8,4,3,0,0,0,0,0,4,3,0,6,55,-3,-4,0,0,-1,-40,-15,-5,-2,-1,0,0,0,-1,-1,-2,0,-7,-82,Friday,1,Mar,-27,483,-7,48,-1,83,1,21,3,5,-1,16,-26,201,0,1,0,34,0,0,1,1,0,0,2,16,3,32,0,0,0,0,-1,6,0,0,-1,19,01/03/2019 12:00
01/03/2019,6PM-12PM,6,1,0,0,0,16,1,0,0,1,0,0,0,0,0,1,0,3,29,-9,-3,0,0,-2,-7,-4,-3,-1,0,0,0,0,-1,0,0,0,-2,-32,Friday,1,Mar,-3,480,-3,45,-3,80,1,22,-3,2,1,17,9,210,0,1,-2,32,0,0,-1,0,0,0,-2,14,0,32,0,0,0,0,1,7,0,0,-1,18,01/03/2019 18:00
02/03/2019,12PM-6AM,6,2,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,2,17,-5,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-6,Saturday,1,Mar,11,491,1,46,1,81,0,22,1,3,2,19,5,215,0,1,2,34,0,0,0,0,0,0,0,14,0,32,0,0,0,0,-1,6,0,0,0,18,02/03/2019 00:00
02/03/2019,6AM-12AM,1,1,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,1,14,-3,-3,0,0,0,-6,-1,-1,0,0,0,0,0,0,-1,0,0,-2,-17,Saturday,1,Mar,-3,488,2,48,-1,80,0,22,-2,1,-1,18,1,216,0,1,-2,32,0,0,0,0,0,0,0,14,-1,31,0,0,0,0,0,6,0,0,1,19,02/03/2019 06:00
02/03/2019,12AM-6PM,4,3,0,0,0,13,6,2,0,0,0,0,0,0,0,0,0,2,30,-4,-5,0,0,0,-22,-4,-4,0,0,0,0,0,0,0,-2,0,-2,-43,Saturday,1,Mar,-13,475,2,50,-2,78,-2,20,0,1,0,18,-9,207,0,1,-2,30,0,0,0,0,0,0,0,14,0,31,0,0,0,0,0,6,0,0,0,19,02/03/2019 12:00
02/03/2019,6PM-12PM,6,4,0,0,0,12,4,0,0,0,0,0,1,0,0,1,0,1,29,-4,0,0,0,0,-5,-2,0,0,0,0,0,0,0,0,0,0,0,-11,Saturday,1,Mar,18,493,2,52,0,78,1,21,2,3,1,19,7,214,1,2,4,34,0,0,0,0,0,0,0,14,0,31,0,0,0,0,0,6,0,0,0,19,02/03/2019 18:00
03/03/2019,12PM-6AM,7,2,0,0,0,2,0,2,0,1,0,0,1,0,0,1,0,1,17,-5,0,0,0,-1,-1,0,0,0,0,0,0,-2,0,0,0,0,0,-9,Sunday,2,Mar,8,501,0,52,2,80,1,22,2,5,1,20,1,215,-1,1,2,36,0,0,0,0,0,0,-1,13,0,31,0,0,0,0,1,7,0,0,0,19,03/03/2019 00:00
03/03/2019,6AM-12AM,7,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,17,-6,-1,0,0,0,-2,-3,0,0,0,0,0,0,-1,0,-1,0,0,-14,Sunday,2,Mar,3,504,-3,49,0,80,-1,21,1,6,1,21,4,219,0,1,2,38,0,0,0,0,0,0,0,13,0,31,0,0,0,0,0,7,0,0,-1,18,03/03/2019 06:00
03/03/2019,12AM-6PM,9,2,0,0,0,10,3,4,0,0,0,0,0,1,0,2,0,3,34,-7,-2,0,0,-1,-11,-4,-2,0,0,0,0,0,0,0,0,0,-2,-29,Sunday,2,Mar,5,509,-1,48,2,82,2,23,2,8,1,22,-1,218,0,1,0,38,0,0,0,0,0,0,-1,12,0,31,0,0,0,0,0,7,0,0,1,19,03/03/2019 12:00
03/03/2019,6PM-12PM,8,2,0,0,1,10,1,3,0,0,0,0,1,0,0,0,0,3,29,-11,0,0,0,-1,-6,-3,-1,0,0,0,0,0,0,0,0,0,-1,-23,Sunday,2,Mar,6,515,-2,46,2,84,0,23,-3,5,2,24,4,222,1,2,2,40,0,0,0,0,0,0,0,12,0,31,0,0,0,0,0,7,0,0,0,19,03/03/2019 18:00
04/03/2019,12PM-6AM,6,1,0,0,0,7,1,2,0,0,0,0,1,0,0,1,0,1,20,-5,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-1,-8,Monday,2,Mar,12,527,1,47,2,86,1,24,1,6,0,24,5,227,1,3,1,41,0,0,0,0,0,0,0,12,0,31,0,0,0,0,0,7,0,0,0,19,04/03/2019 00:00
04/03/2019,6AM-12AM,3,2,0,0,0,5,7,1,1,0,0,0,0,1,0,0,0,3,23,-5,0,0,0,0,-6,-3,-1,-1,-1,0,0,-2,0,-2,-1,0,-2,-24,Monday,2,Mar,-1,526,4,51,0,86,-1,23,-2,4,1,25,-1,226,-2,1,2,43,0,0,0,0,0,0,0,12,-2,29,0,0,0,0,-1,6,0,0,1,20,04/03/2019 06:00
04/03/2019,12AM-6PM,10,7,0,0,1,11,10,2,1,0,0,0,0,1,1,3,0,1,48,-10,-7,0,0,-1,-23,-14,-4,-1,0,0,0,0,0,0,-1,0,-5,-66,Monday,2,Mar,-18,508,-4,47,-2,84,2,25,0,4,-4,21,-12,214,0,1,0,43,0,0,0,0,0,0,0,12,1,30,0,0,0,0,0,6,0,0,1,21,04/03/2019 12:00
04/03/2019,6PM-12PM,7,4,0,0,2,6,4,2,0,0,0,0,0,0,0,1,0,1,27,-8,-1,0,0,0,-9,-4,0,0,0,0,0,0,0,0,0,0,-2,-24,Monday,2,Mar,3,511,0,47,2,86,1,26,-1,3,-1,20,-3,211,0,1,3,46,0,0,0,0,0,0,2,14,0,30,0,0,0,0,0,6,0,0,0,21,04/03/2019 18:00
05/03/2019,12PM-6AM,3,1,0,0,3,5,2,2,0,0,0,0,2,0,0,1,0,0,19,-4,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-6,Tuesday,2,Mar,13,524,2,49,2,88,1,27,-1,2,0,20,3,214,2,3,1,47,0,0,0,0,0,0,3,17,0,30,0,0,0,0,0,6,0,0,0,21,05/03/2019 00:00
05/03/2019,6AM-12AM,4,1,0,0,0,8,6,2,4,0,0,0,0,0,0,1,0,8,34,-6,-5,0,0,0,-3,0,-2,-2,0,0,0,0,0,-1,0,0,-5,-24,Tuesday,2,Mar,10,534,6,55,0,88,1,28,-2,0,3,23,5,219,0,3,-4,43,0,0,2,2,0,0,0,17,-1,29,0,0,0,0,0,6,0,0,0,21,05/03/2019 06:00
05/03/2019,12AM-6PM,7,4,0,0,1,10,5,9,0,0,0,0,0,0,2,2,0,1,41,-4,-5,0,0,-2,-34,-10,-7,-1,0,0,0,-2,-2,-1,0,0,-4,-72,Tuesday,2,Mar,-31,503,-5,50,2,90,2,30,3,3,-3,20,-24,195,-2,1,-1,42,0,0,-1,1,0,0,-1,16,1,30,0,0,0,0,0,6,0,0,-2,19,05/03/2019 12:00
05/03/2019,6PM-12PM,3,2,0,0,1,12,0,5,0,0,0,0,0,0,0,0,0,1,24,-4,0,0,0,-1,-5,-2,-1,-1,0,0,0,0,-1,0,-1,0,-2,-18,Tuesday,2,Mar,6,509,-2,48,4,94,-1,29,-1,2,-1,19,7,202,0,1,2,44,0,0,-1,0,0,0,0,16,0,30,0,0,0,0,0,6,0,0,-1,18,05/03/2019 18:00
06/03/2019,12PM-6AM,6,0,0,0,2,5,3,6,0,0,0,0,0,0,0,0,0,0,22,-4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-5,Wednesday,2,Mar,17,526,3,51,6,100,0,29,2,4,0,19,4,206,0,1,0,44,0,0,0,0,0,0,2,18,0,30,0,0,0,0,0,6,0,0,0,18,06/03/2019 00:00
06/03/2019,6AM-12AM,5,1,0,0,0,4,1,4,2,0,0,0,0,0,1,0,0,2,20,-6,-1,0,0,0,-6,-1,-4,-2,0,0,0,0,0,-1,-1,0,-1,-23,Wednesday,2,Mar,-3,523,0,51,0,100,-1,28,-1,3,1,20,-2,204,0,1,0,44,0,0,0,0,0,0,0,18,0,30,0,0,0,0,0,6,0,0,0,18,06/03/2019 06:00
06/03/2019,12AM-6PM,11,4,0,0,4,15,10,0,1,1,0,0,0,1,0,1,0,1,49,-11,-7,0,0,-1,-23,-12,-3,-1,0,0,0,0,-1,0,-2,0,-6,-67,Wednesday,2,Mar,-18,505,-2,49,-3,97,-1,27,0,3,-5,15,-8,196,0,1,-3,41,0,0,0,0,0,0,3,21,0,30,0,0,0,0,1,7,0,0,0,18,06/03/2019 12:00
06/03/2019,6PM-12PM,8,3,0,0,0,9,3,6,0,0,0,0,0,1,0,2,0,1,33,-5,-3,0,0,0,-19,-5,-4,0,-1,0,0,0,0,0,-1,0,0,-38,Wednesday,2,Mar,-5,500,-2,47,2,99,1,28,3,6,1,16,-10,186,0,1,0,41,0,0,0,0,0,0,0,21,0,30,0,0,0,0,-1,6,0,0,1,19,06/03/2019 18:00
07/03/2019,12PM-6AM,1,1,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,2,12,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,Thursday,2,Mar,6,506,0,47,1,100,0,28,-4,2,2,18,5,191,2,3,0,41,0,0,0,0,0,0,0,21,0,30,0,0,0,0,0,6,0,0,0,19,07/03/2019 00:00
07/03/2019,6AM-12AM,5,3,0,0,1,7,9,1,3,0,0,0,0,0,0,0,0,6,35,-5,-3,0,0,0,-2,-3,-1,-1,0,0,0,0,0,-1,0,0,-2,-18,Thursday,2,Mar,17,523,6,53,0,100,0,28,0,2,4,22,5,196,0,3,0,41,0,0,2,2,0,0,1,22,-1,29,0,0,0,0,0,6,0,0,0,19,07/03/2019 06:00
07/03/2019,12AM-6PM,10,5,0,0,1,11,10,5,1,0,0,0,0,1,1,3,0,5,53,-7,-5,0,0,-2,-27,-11,-9,-1,-1,0,0,0,-1,0,0,0,-11,-75,Thursday,2,Mar,-22,501,-1,52,-4,96,3,31,3,5,-6,16,-16,180,0,3,0,41,0,0,0,2,0,0,-1,21,1,30,0,0,0,0,-1,5,0,0,0,19,07/03/2019 12:00
07/03/2019,6PM-12PM,4,3,0,0,0,13,6,1,0,0,0,0,0,0,0,3,0,1,31,-6,-2,0,0,-4,-11,-8,0,-1,0,0,0,-2,-1,0,0,0,-3,-38,Thursday,2,Mar,-7,494,-2,50,1,97,3,34,-2,3,-2,14,2,182,-2,1,1,42,0,0,-1,1,0,0,-4,17,0,30,0,0,0,0,0,5,0,0,-1,18,07/03/2019 18:00
08/03/2019,12PM-6AM,7,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,14,-4,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-6,Friday,2,Mar,8,502,0,50,0,97,1,35,3,6,1,15,3,185,0,1,0,42,0,0,0,1,0,0,0,17,0,30,0,0,0,0,0,5,0,0,0,18,08/03/2019 00:00
08/03/2019,6AM-12AM,1,4,0,0,0,4,4,3,3,0,0,0,0,0,1,0,0,5,25,-4,0,0,0,0,-5,-5,-4,-1,0,0,0,0,-1,-1,0,0,-3,-24,Friday,2,Mar,1,503,-1,49,-1,96,0,35,-3,3,2,17,-1,184,0,1,4,46,0,0,2,3,0,0,0,17,0,30,0,0,0,0,0,5,0,0,-1,17,08/03/2019 06:00
08/03/2019,12AM-6PM,8,4,0,0,0,20,5,5,3,0,0,0,0,1,0,1,0,1,48,-5,-6,0,0,0,-34,-13,-9,-5,0,0,0,0,-1,0,-8,0,-9,-90,Friday,2,Mar,-42,461,-8,41,-4,92,-7,28,3,6,-8,9,-14,170,0,1,-2,44,0,0,-2,1,0,0,0,17,0,30,0,0,0,0,0,5,0,0,0,17,08/03/2019 12:00
08/03/2019,6PM-12PM,9,0,0,0,1,12,3,5,0,0,0,1,0,1,0,2,0,1,35,-10,-1,0,0,-1,-10,-1,-1,-1,0,0,0,0,-1,0,0,0,0,-26,Friday,2,Mar,9,470,2,43,4,96,2,30,-1,5,1,10,2,172,0,1,-1,43,1,1,-1,0,0,0,0,17,0,30,0,0,0,0,0,5,0,0,0,17,08/03/2019 18:00
09/03/2019,12PM-6AM,7,2,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,1,20,-6,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,Saturday,2,Mar,13,483,1,44,0,96,2,32,1,6,1,11,6,178,0,1,2,45,0,1,0,0,0,0,0,17,0,30,0,0,0,0,0,5,0,0,0,17,09/03/2019 00:00
09/03/2019,6AM-12AM,9,0,0,0,0,5,2,1,0,0,0,0,0,0,0,2,0,1,20,-9,-2,0,0,-1,-6,-1,-1,0,0,0,0,0,0,0,0,0,-1,-21,Saturday,2,Mar,-1,482,1,45,0,96,2,34,0,6,0,11,-1,177,0,1,-2,43,0,1,0,0,0,0,-1,16,0,30,0,0,0,0,0,5,0,0,0,17,09/03/2019 06:00
09/03/2019,12AM-6PM,6,1,0,0,0,12,2,4,0,0,0,0,2,0,0,1,0,1,29,-11,-3,0,0,-3,-12,-7,-4,0,0,0,0,0,0,0,-4,0,-5,-49,Saturday,2,Mar,-20,462,-5,40,0,96,-3,31,-5,1,-4,7,0,177,2,3,-2,41,0,1,0,0,0,0,-3,13,0,30,0,0,0,0,0,5,0,0,0,17,09/03/2019 12:00
09/03/2019,6PM-12PM,8,2,0,0,0,8,0,2,0,0,0,0,3,0,0,2,0,1,26,-3,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-1,0,-1,-7,Saturday,2,Mar,19,481,0,40,2,98,1,32,5,6,0,7,6,183,3,6,2,43,0,1,0,0,0,0,0,13,0,30,0,0,0,0,0,5,0,0,0,17,09/03/2019 18:00
10/03/2019,12PM-6AM,4,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,13,-6,0,0,0,0,0,-1,0,0,0,0,0,-3,0,0,0,0,0,-10,Sunday,3,Mar,3,484,-1,39,2,100,0,32,-2,4,2,9,3,186,-3,3,2,45,0,1,0,0,0,0,0,13,0,30,0,0,0,0,0,5,0,0,0,17,10/03/2019 00:00
10/03/2019,6AM-12AM,8,2,0,0,1,5,0,0,0,0,0,0,0,1,0,4,0,1,22,-9,0,0,0,0,-1,-2,0,0,0,0,0,-2,0,0,0,0,-1,-15,Sunday,3,Mar,7,491,-2,37,0,100,4,36,-1,3,0,9,4,190,-2,1,2,47,0,1,0,0,0,0,1,14,0,30,0,0,0,0,0,5,0,0,1,18,10/03/2019 06:00
10/03/2019,12AM-6PM,5,5,0,0,0,10,3,1,0,0,0,0,1,0,0,4,0,2,31,-6,-2,0,0,0,-11,-4,-1,0,0,0,0,0,0,0,-2,0,0,-26,Sunday,3,Mar,5,496,-1,36,0,100,2,38,-1,2,2,11,-1,189,1,2,3,50,0,1,0,0,0,0,0,14,0,30,0,0,0,0,0,5,0,0,0,18,10/03/2019 12:00
10/03/2019,6PM-12PM,7,1,0,0,1,11,3,5,0,0,0,0,1,1,0,3,0,1,34,-8,0,0,0,0,-5,-1,0,0,0,0,0,-2,0,0,0,0,-2,-18,Sunday,3,Mar,16,512,2,38,5,105,3,41,-1,1,-1,10,6,195,-1,1,1,51,0,1,0,0,0,0,1,15,0,30,0,0,0,0,0,5,0,0,1,19,10/03/2019 18:00
11/03/2019,12PM-6AM,6,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0,0,13,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-3,Monday,3,Mar,10,522,2,40,1,106,3,44,5,6,0,10,0,195,0,1,0,51,0,1,0,0,0,0,0,15,0,30,0,0,0,0,0,5,0,0,-1,18,11/03/2019 00:00
